shortcode,media_id,mediaID_sec,created_at_unix,created_at_utc,epoch_estimate,is_multiple,count,is_video,vid_duration,off_by
BZM5S5ZlTS-,1.60691115429863E+018,191558737.075,1505778758,2017-09-18 23:52:38,2011-08-24 21:07:00,False,None,True,36.828,0
BZPW6AtFntQ,1.6076043355039E+018,191641370.714,1505861392,2017-09-19 22:49:52,2011-08-24 21:07:01,False,None,False,None,1
BZpwuJ8l4IB,1.61503621939773E+018,192527320.313,1506747342,2017-09-30 04:55:42,2011-08-24 21:07:01,False,None,False,None,1
BzQ_aXLHj2Z,2.07643831673699E+018,247530736.534,1561750758,2019-06-28 19:39:18,2011-08-24 21:07:01,False,None,False,None,1
BZSa38tlIhT,1.60846621089442E+018,191744114.267,1505964135,2017-09-21 03:22:15,2011-08-24 21:07:00,False,None,False,None,0
BZSaNaelAUP,1.60846328791748E+018,191743765.821,1505963787,2017-09-21 03:16:27,2011-08-24 21:07:01,False,None,True,3.3,1
BZScnxxl8Q3,1.60847389573197E+018,191745030.371,1505965052,2017-09-21 03:37:32,2011-08-24 21:07:01,False,None,False,None,1
BzSC-sqHFH3,2.07673548282294E+018,247566161.492,1561786443,2019-06-29 05:34:03,2011-08-24 21:11:21,False,None,True,15,261
BZSdwvVFA1l,1.6084789096279E+018,191745628.074,1505965649,2017-09-21 03:47:29,2011-08-24 21:07:00,False,None,False,None,0
BZSg3FhF2Zd,1.60849253990815E+018,191747252.93,1505967274,2017-09-21 04:14:34,2011-08-24 21:07:01,False,None,False,None,1
BZSgUwZlYSl,1.60849018077142E+018,191746971.699,1505966993,2017-09-21 04:09:53,2011-08-24 21:07:01,False,None,False,None,1
BZShy8cF15J,1.60849665332919E+018,191747743.288,1505967765,2017-09-21 04:22:45,2011-08-24 21:07:01,False,None,False,None,1
BZSi4cFlPD4,1.60850142895518E+018,191748312.587,1505968334,2017-09-21 04:32:14,2011-08-24 21:07:01,True,2,False,None,1
BZSX-gNlMSZ,1.60845346718959E+018,191742595.099,1505962616,2017-09-21 02:56:56,2011-08-24 21:07:00,False,None,False,None,0
BZSXMa4lkif,1.60845002549483E+018,191742184.817,1505962206,2017-09-21 02:50:06,2011-08-24 21:07:01,False,None,False,None,1
BZSYsTEFlns,1.6084566141676E+018,191742970.248,1505962991,2017-09-21 03:03:11,2011-08-24 21:07:00,False,None,False,None,0
BZSZkjMFizZ,1.60846047977237E+018,191743431.064,1505963452,2017-09-21 03:10:52,2011-08-24 21:07:00,False,None,False,None,0
BztZj0bnV7r,2.08443461518474E+018,248483969.591,1562703991,2019-07-09 20:26:31,2011-08-24 21:07:01,True,2,Contains at least one video,None,1
BZuNcVKFsMD,1.61628843774042E+018,192676596.372,1506896618,2017-10-01 22:23:38,2011-08-24 21:07:01,False,None,False,None,1
BZwx8oVle7s,1.61701193698548E+018,192762844.203,1506982865,2017-10-02 22:21:05,2011-08-24 21:07:00,False,None,False,None,0
CA01VzSHteJ,2.32071430264159E+018,276650703.268,1590870834,2020-05-30 20:33:54,2011-08-24 21:08:50,False,None,True,46,110
CA1Sk3inHPQ,2.3208428813542E+018,276666031.045,1590886309,2020-05-31 00:51:49,2011-08-24 21:11:17,False,None,True,46.133,257
CA7HP4vn_hc,2.32248191088591E+018,276861418.591,1591081440,2020-06-02 07:04:00,2011-08-24 21:07:01,False,None,False,None,1
CAbFm9wHAvm,2.31346750146295E+018,275786817.248,1590006838,2020-05-20 20:33:58,2011-08-24 21:07:00,True,3,Contains at least one video,None,0
CABZOcHHK43,2.30623542760995E+018,274924686.862,1589144708,2020-05-10 21:05:08,2011-08-24 21:07:01,True,4,False,None,1
CACHfHxHcKF,2.3064388841367E+018,274948940.77,1589168962,2020-05-11 03:49:22,2011-08-24 21:07:01,True,4,False,None,1
CACncuZnsCo,2.30657945694835E+018,274965698.355,1589185859,2020-05-11 08:30:59,2011-08-24 21:09:20,False,None,True,15,140
CAdxJ1tH8zx,2.31422196395801E+018,275876756.186,1590096777,2020-05-21 21:32:57,2011-08-24 21:07:00,True,2,False,None,0
CAENTuwHqW6,2.30702743959468E+018,275019102.048,1589239123,2020-05-11 23:18:43,2011-08-24 21:07:00,False,None,False,None,0
CAGgoqpnEKV,2.30767539113665E+018,275096343.891,1589316365,2020-05-12 20:46:05,2011-08-24 21:07:01,False,None,False,None,1
CAgjh7ln_9w,2.31500647182107E+018,275970276.811,1590190319,2020-05-22 23:31:59,2011-08-24 21:07:22,False,None,True,30.033,22
CAI_HD-nMQj,2.3083723712656E+018,275179430.397,1589399658,2020-05-13 19:54:18,2011-08-24 21:10:27,False,None,True,60.033,207
CAIXtzqnb8n,2.3081991119494E+018,275158776.277,1589378797,2020-05-13 14:06:37,2011-08-24 21:07:00,False,None,False,None,0
CAJ3UZ4n9kr,2.30861957874528E+018,275208899.825,1589428921,2020-05-14 04:02:01,2011-08-24 21:07:01,True,4,False,None,1
CALCugQH1yC,2.30895122577669E+018,275248435.232,1589468508,2020-05-14 15:01:48,2011-08-24 21:07:52,False,None,True,10.033,52
CALKFdSnDQI,2.30898358947075E+018,275252293.285,1589472315,2020-05-14 16:05:15,2011-08-24 21:07:01,True,3,False,None,1
CAlYNZcnwiG,2.31636405714518E+018,276132113.593,1590352188,2020-05-24 20:29:48,2011-08-24 21:07:54,False,None,True,60,54
CAMcMCHHPKC,2.30934468113707E+018,275295338.766,1589515380,2020-05-15 04:03:00,2011-08-24 21:07:21,False,None,True,22.586,21
CAniOvwHPm8,2.31697108023253E+018,276204476.384,1590424583,2020-05-25 16:36:23,2011-08-24 21:08:26,False,None,True,30.05,86
CAODOj0nsKn,2.30979785356363E+018,275349361.129,1589569427,2020-05-15 19:03:47,2011-08-24 21:07:45,False,None,True,15,45
CAoxNzAn_h3,2.31731846068568E+018,276245887.361,1590466001,2020-05-26 04:06:41,2011-08-24 21:08:33,False,None,True,31.216,93
CAqu-xmnKV0,2.31787158224376E+018,276311824.589,1590531846,2020-05-26 22:24:06,2011-08-24 21:07:01,True,2,False,None,1
CAQyjyPnO2Z,2.31056897029734E+018,275441285.407,1589661359,2020-05-16 20:35:59,2011-08-24 21:07:53,False,None,True,28.725,53
CAsdjbfHkwh,2.31835788623258E+018,276369796.542,1590589861,2020-05-27 14:31:01,2011-08-24 21:07:44,False,None,True,30.025,44
CAsyYxnHVtx,2.31844951305154E+018,276380719.31,1590600905,2020-05-27 17:35:05,2011-08-24 21:09:45,False,None,True,60.021,165
CAT9FNInif-,2.31145967230898E+018,275547465.361,1589767552,2020-05-18 02:05:52,2011-08-24 21:08:06,False,None,True,28.991,66
CATbzU7HEet,2.31131330818686E+018,275530017.398,1589750039,2020-05-17 21:13:59,2011-08-24 21:07:01,True,2,False,None,1
CAtTxPNnDZJ,2.31859632963821E+018,276398221.211,1590618242,2020-05-27 22:24:02,2011-08-24 21:07:00,True,3,False,None,0
CATvjO5HMNU,2.31140016312948E+018,275540371.314,1589760393,2020-05-18 00:06:33,2011-08-24 21:07:01,True,2,Contains at least one video,None,1
CAURF7CnudO,2.31154768253072E+018,275557956.997,1589778036,2020-05-18 05:00:36,2011-08-24 21:07:59,False,None,True,57.821,59
CAw1_wdn0gd,2.31959128592451E+018,276516829.243,1590736995,2020-05-29 07:23:15,2011-08-24 21:09:25,False,None,True,50.7,145
CAxxbl3nw9Y,2.31985268343905E+018,276547990.255,1590768107,2020-05-29 16:01:47,2011-08-24 21:08:36,False,None,True,15.01,96
CAYH-vRHGsH,2.31263350634083E+018,275687397.282,1589907419,2020-05-19 16:56:59,2011-08-24 21:07:01,True,3,Contains at least one video,None,1
CAZMxH4ns9a,2.31293603591008E+018,275723461.617,1589943483,2020-05-20 02:58:03,2011-08-24 21:07:01,True,6,False,None,1
CB2_BvinobJ,2.33933425316191E+018,278870374.341,1593090910,2020-06-25 13:15:10,2011-08-24 21:15:35,False,None,True,23.086,515
CBBcbfzH0k1,2.32426391757175E+018,277073850.342,1591293872,2020-06-04 18:04:32,2011-08-24 21:07:01,True,5,False,None,1
CBdnRFjn7Ak,2.3321928800592E+018,278019056.327,1592239078,2020-06-15 16:37:58,2011-08-24 21:07:01,True,2,Contains at least one video,None,1
CBEYRJqnxQX,2.32509003935613E+018,277172331.733,1591392353,2020-06-05 21:25:53,2011-08-24 21:07:01,True,2,False,None,1
CBgWrlcjSkA,2.33296435914612E+018,278111023.801,1592331045,2020-06-16 18:10:45,2011-08-24 21:07:01,False,None,False,None,1
CBhak2anSRn,2.33326296349364E+018,278146620.213,1592366641,2020-06-17 04:04:01,2011-08-24 21:07:00,True,2,False,None,0
CBhBHR3nwdh,2.33315098022426E+018,278133270.767,1592353292,2020-06-17 00:21:32,2011-08-24 21:07:01,True,6,False,None,1
CBJJ4rvHeNF,2.32643416018426E+018,277332563.422,1591552585,2020-06-07 17:56:25,2011-08-24 21:07:01,True,3,Contains at least one video,None,1
CBmL4sunOac,2.33460573166717E+018,278306690.653,1592526790,2020-06-19 00:33:10,2011-08-24 21:08:19,False,None,True,41.226,79
CBoisa6nyvn,2.33526899293075E+018,278385757.557,1592605860,2020-06-19 22:31:00,2011-08-24 21:08:22,False,None,True,149.501,82
CBui50xnqb8,2.33695876391047E+018,278587193.955,1592807357,2020-06-22 06:29:17,2011-08-24 21:09:23,False,None,True,29.966,143
CBvkgUoHGRv,2.33724728247402E+018,278621588.048,1592841890,2020-06-22 16:04:50,2011-08-24 21:11:41,False,None,True,22.886,281
CBwF9DdHx5k,2.33739439243573E+018,278639124.922,1592859146,2020-06-22 20:52:26,2011-08-24 21:07:01,False,None,False,None,1
CByXUx9H0C4,2.33803373965681E+018,278715341.05,1592935362,2020-06-23 18:02:42,2011-08-24 21:07:00,True,3,False,None,0
CC5JjxPnOMr,2.35795792038074E+018,281090488.479,1595310510,2020-07-21 05:48:30,2011-08-24 21:07:01,True,3,False,None,1
CC6dUGmHEW-,2.35832627970207E+018,281134400.332,1595354422,2020-07-21 18:00:22,2011-08-24 21:07:01,True,6,False,None,1
CC70yz7nlIA,2.35871102001206E+018,281180264.951,1595400529,2020-07-22 06:48:49,2011-08-24 21:11:04,False,None,True,21.366,244
CC9lqYQnNZI,2.35920741979946E+018,281239440.417,1595459550,2020-07-22 23:12:30,2011-08-24 21:08:29,False,None,True,155.401,89
CCbIbvYHvY2,2.34950872127235E+018,280083265.456,1594303287,2020-07-09 14:01:27,2011-08-24 21:07:01,True,2,Contains at least one video,None,1
CCcoQSTHfXE,2.34993014660071E+018,280133503.27,1594353630,2020-07-10 04:00:30,2011-08-24 21:08:46,False,None,True,15.01,106
CCE8wnDn-w3,2.34326492940179E+018,279338947.463,1593558969,2020-06-30 23:16:09,2011-08-24 21:07:01,True,3,False,None,1
CCEZABJnfyg,2.34310765853737E+018,279320199.315,1593540564,2020-06-30 18:09:24,2011-08-24 21:12:44,False,None,True,802.413,344
CCfgyzcH5yW,2.35074175920555E+018,280230255.032,1594450276,2020-07-11 06:51:16,2011-08-24 21:07:00,False,None,False,None,0
CCG98yjnUi2,2.3438331143833E+018,279406680.391,1593626729,2020-07-01 18:05:29,2011-08-24 21:07:28,False,None,True,20.006,28
CCgmonfHIHo,2.35104892243178E+018,280266871.742,1594486893,2020-07-11 17:01:33,2011-08-24 21:07:01,True,2,Contains at least one video,None,1
CCjZG4tnjzr,2.35183385479206E+018,280360442.971,1594580474,2020-07-12 19:01:14,2011-08-24 21:07:11,False,None,True,5.666,11
CCKB26Bn9ba,2.3446947272023E+018,279509392.643,1593729542,2020-07-02 22:39:02,2011-08-24 21:09:09,False,None,True,222.393,129
CClpJPUHhCl,2.35246733519684E+018,280435959.72,1594656024,2020-07-13 16:00:24,2011-08-24 21:07:44,False,None,True,50.5,44
CCn5lvJHhKs,2.35310261221498E+018,280511690.642,1594731971,2020-07-14 13:06:11,2011-08-24 21:11:20,False,None,True,149.106,260
CCoGx_-Hegw,2.35316062952239E+018,280518606.844,1594738842,2020-07-14 15:00:42,2011-08-24 21:10:35,False,None,True,25.153,215
CCOsLAYnKTS,2.34600672628026E+018,279665795.121,1593885872,2020-07-04 18:04:32,2011-08-24 21:07:56,False,None,True,30.033,56
CCpEElWHi6v,2.35343018744127E+018,280550740.652,1594770762,2020-07-14 23:52:42,2011-08-24 21:07:01,True,3,False,None,1
CCwDQLqnhiZ,2.35539691129209E+018,280785192.405,1595005230,2020-07-17 17:00:30,2011-08-24 21:07:17,False,None,True,20.164,17
CCXVF0xHMYh,2.34843848992966E+018,279955683.938,1594175705,2020-07-08 02:35:05,2011-08-24 21:07:01,True,4,Contains at least one video,None,1
CCY--xeH4j7,2.34890419828369E+018,280011200.7,1594231283,2020-07-08 18:01:23,2011-08-24 21:08:02,False,None,True,24.986,62
CD1W6SDn0wh,2.37490514064882E+018,283110754.567,1597330897,2020-08-13 15:01:37,2011-08-24 21:09:02,False,None,True,14.666,122
CD2YDBRHbUe,2.37519161412011E+018,283144904.866,1597365416,2020-08-14 00:36:56,2011-08-24 21:15:11,False,None,True,27,491
CD3_TrdHi3-,2.3756457577209E+018,283199043.002,1597419064,2020-08-14 15:31:04,2011-08-24 21:07:00,False,None,False,None,0
CD3u03Lnu_P,2.37557327126429E+018,283190401.943,1597410423,2020-08-14 13:07:03,2011-08-24 21:07:01,True,5,False,None,1
CD7ACV9H2Zy,2.37649338938107E+018,283300088.57,1597520178,2020-08-15 19:36:18,2011-08-24 21:08:09,False,None,True,20.366,69
CD8LmVHnl10,2.37682571587291E+018,283339704.975,1597560016,2020-08-16 06:40:16,2011-08-24 21:11:51,False,None,True,29.833,291
CD9YXPKnI3J,2.37716332826988E+018,283379951.509,1597600020,2020-08-16 17:47:00,2011-08-24 21:07:48,False,None,True,21.433,48
CDBxYG0nc0T,2.36038484059054E+018,281379799.913,1595599821,2020-07-24 14:10:21,2011-08-24 21:07:01,False,None,False,None,1
CDe76l6nej8,2.36859396522914E+018,282358403.829,1596578425,2020-08-04 22:00:25,2011-08-24 21:07:01,True,2,Contains at least one video,None,1
CDEi0ADHYdF,2.36116521169542E+018,281472827.398,1595692849,2020-07-25 16:00:49,2011-08-24 21:07:01,True,4,Contains at least one video,None,1
CDeqnmLH5wl,2.36851789304533E+018,282349335.318,1596569357,2020-08-04 19:29:17,2011-08-24 21:07:01,True,4,Contains at least one video,None,1
CDEz_q-nR96,2.36124078049572E+018,281481835.901,1595701918,2020-07-25 18:31:58,2011-08-24 21:08:02,False,None,True,112.4,62
CDgwqMUHiJ5,2.36910740966986E+018,282419611.176,1596639632,2020-08-05 15:00:32,2011-08-24 21:07:00,True,2,False,None,0
CDJ6GFkHuis,2.36267498452175E+018,281652806.344,1595872828,2020-07-27 18:00:28,2011-08-24 21:07:01,True,4,False,None,1
CDjdTOVD-29,2.36986669333164E+018,282510124.842,1596730146,2020-08-06 16:09:06,2011-08-24 21:07:01,False,None,False,None,1
CD-jvjJnOPE,2.37749485248374E+018,283419472.275,1597639493,2020-08-17 04:44:53,2011-08-24 21:07:00,False,None,False,None,0
CDknT3SHug2,2.37019219274753E+018,282548927.396,1596768949,2020-08-07 02:55:49,2011-08-24 21:07:01,False,None,False,None,1
CDMPE1oH_Z1,2.36333020761974E+018,281730915.024,1595950936,2020-07-28 15:42:16,2011-08-24 21:07:00,True,5,Contains at least one video,None,0
CDrLgoxHI0F,2.3720402500492E+018,282769232.994,1596989311,2020-08-09 16:08:31,2011-08-24 21:07:58,False,None,True,6,58
CDRyPuyH8iX,2.36489226269699E+018,281917126.5,1596137148,2020-07-30 19:25:48,2011-08-24 21:07:01,True,5,False,None,1
CDUUGDwn7si,2.36560408156044E+018,282001981.921,1596222003,2020-07-31 19:00:03,2011-08-24 21:07:01,False,None,False,None,1
CDxRlGqnJeT,2.37375579516965E+018,282973741.909,1597193763,2020-08-12 00:56:03,2011-08-24 21:07:01,True,4,Contains at least one video,None,1
CDz10mzHxfV,2.37447814009213E+018,283059852.134,1597279873,2020-08-13 00:51:13,2011-08-24 21:07:00,True,2,False,None,0
CDZgryBnfEG,2.36706682529998E+018,282176354.563,1596396376,2020-08-02 19:26:16,2011-08-24 21:07:01,True,10,False,None,1
CDzHDKVnM6F,2.37427243213841E+018,283035329.835,1597255351,2020-08-12 18:02:31,2011-08-24 21:07:01,True,3,False,None,1
CDZRkklHofo,2.36700035912922E+018,282168431.178,1596388452,2020-08-02 17:14:12,2011-08-24 21:07:00,False,None,False,None,0
CE4Too1H1vk,2.39374955745112E+018,285357184.106,1599580824,2020-09-08 16:00:24,2011-08-24 22:07:19,False,None,True,427.3,3619
CE5By8aHbN9,2.39395257580714E+018,285381385.78,1599601407,2020-09-08 21:43:27,2011-08-24 21:07:01,True,6,Contains at least one video,None,1
CEAearOnyQJ,2.37803437776956E+018,283483788.701,1597704260,2020-08-17 22:44:20,2011-08-24 21:14:31,False,None,True,135.053,451
CEaiCfPHDjD,2.38536865720593E+018,284358102.942,1598578124,2020-08-28 01:28:44,2011-08-24 21:07:01,False,None,False,None,1
CEav2jYB12H,2.38542940966796E+018,284365345.2,1598585366,2020-08-28 03:29:26,2011-08-24 21:07:00,False,None,False,None,0
CEazcOxHebk,2.38544519301994E+018,284367226.722,1598587302,2020-08-28 04:01:42,2011-08-24 21:07:55,False,None,True,20.033,55
CEb_IJenL08,2.38577806448609E+018,284406908.093,1598626957,2020-08-28 15:02:37,2011-08-24 21:07:28,False,None,True,26.6,28
CEc4BsuHM0s,2.3860283099419E+018,284436739.676,1598656807,2020-08-28 23:20:07,2011-08-24 21:07:47,False,None,True,15.033,47
CEC-RoXHwoT,2.37873744365742E+018,283567600.686,1597787622,2020-08-18 21:53:42,2011-08-24 21:07:01,True,4,False,None,1
CEejzZdn5vK,2.38650231621469E+018,284493245.627,1598713285,2020-08-29 15:01:25,2011-08-24 21:07:19,False,None,True,28.6,19
CEEweSxnNen,2.37923969113501E+018,283627473.251,1597847494,2020-08-19 14:31:34,2011-08-24 21:07:00,True,3,False,None,0
CEFW9DonR31,2.37940893094911E+018,283647648.209,1597867712,2020-08-19 20:08:32,2011-08-24 21:07:43,False,None,True,43.133,43
CEGLE6VHPhK,2.37963816913266E+018,283674975.53,1597895066,2020-08-20 03:44:26,2011-08-24 21:08:10,False,None,True,96.966,70
CEhIkw2H8hN,2.38722698820398E+018,284579633.26,1598799674,2020-08-30 15:01:14,2011-08-24 21:07:20,False,None,True,29.033,20
CEHsqfDHqLN,2.38006736169144E+018,283726139.27,1597946419,2020-08-20 18:00:19,2011-08-24 21:11:19,False,None,True,31.733,259
CEHYoERHpwn,2.37997923456612E+018,283715633.698,1597935819,2020-08-20 15:03:39,2011-08-24 21:09:45,False,None,True,29.6,165
CEiU-mIH7ds,2.38756301493605E+018,284619690.768,1598839804,2020-08-31 02:10:04,2011-08-24 21:08:33,False,None,True,52.933,93
CEjtY9KH9bg,2.38795185446505E+018,284666044.052,1598886089,2020-08-31 15:01:29,2011-08-24 21:07:24,False,None,True,23.166,24
CEkG6fVHgvw,2.38806411006221E+018,284679425.962,1598899583,2020-08-31 18:46:23,2011-08-24 21:09:17,False,None,True,167.466,137
CEm4L5gn1Bf,2.38884376063609E+018,284772367.553,1598992451,2020-09-01 20:34:11,2011-08-24 21:08:03,False,None,True,7,63
CEmSMHwHeIj,2.388676650161E+018,284752446.432,1598972491,2020-09-01 15:01:31,2011-08-24 21:07:24,False,None,True,29.933,24
CEnaiXpnoWR,2.38899483840915E+018,284790377.427,1599010399,2020-09-02 01:33:19,2011-08-24 21:07:01,True,4,False,None,1
CEnRT_MnNOa,2.38895426766142E+018,284785541.017,1599005562,2020-09-02 00:12:42,2011-08-24 21:07:00,True,10,False,None,0
CEpL1f3HwWn,2.38949313215142E+018,284849778.67,1599069800,2020-09-02 18:03:20,2011-08-24 21:07:01,True,2,Contains at least one video,None,1
CErbu64HnZ1,2.39012599882046E+018,284925222.256,1599145243,2020-09-03 15:00:43,2011-08-24 21:07:00,True,3,Contains at least one video,None,0
CERnKaFHqdV,2.38285791686759E+018,284058799.37,1598278821,2020-08-24 14:20:21,2011-08-24 21:07:01,True,2,Contains at least one video,None,1
CESGkl6H_AB,2.38299605571626E+018,284075266.804,1598295415,2020-08-24 18:56:55,2011-08-24 21:09:08,False,None,True,59.6,128
CEuAixgnC-9,2.39085084180298E+018,285011630.273,1599231670,2020-09-04 15:01:10,2011-08-24 21:07:19,False,None,True,29.833,19
CEUsAUcHhvT,2.3837236387789E+018,284162001.464,1598382023,2020-08-25 19:00:23,2011-08-24 21:07:01,True,5,False,None,1
CEUXZbNnhop,2.383633005062E+018,284151197.083,1598371254,2020-08-25 16:00:54,2011-08-24 21:07:36,False,None,True,30,36
CEW2GLCnFNw,2.38433097142268E+018,284234401.157,1598454443,2020-08-26 15:07:23,2011-08-24 21:07:21,False,None,True,28.5,21
CEwzA14nXcM,2.39163576036396E+018,285105199.857,1599325221,2020-09-05 17:00:21,2011-08-24 21:07:01,True,4,False,None,1
CEYmtQInzo9,2.38482623816107E+018,284293441.553,1598513463,2020-08-27 07:31:03,2011-08-24 21:07:01,False,None,False,None,1
CEZZR-3nd0m,2.38504866456836E+018,284319956.847,1598540565,2020-08-27 15:02:45,2011-08-24 21:16:48,False,None,True,29.433,588
CFC2YlphCUo,2.39671713591854E+018,285710947.027,1599930968,2020-09-12 17:16:08,2011-08-24 21:07:00,False,None,False,None,0
CFchLF3nlf5,2.40394219885995E+018,286572241.647,1600792263,2020-09-22 16:31:03,2011-08-24 21:07:01,False,None,False,None,1
CFG0-c3hU04,2.39783684164376E+018,285844426.351,1600064448,2020-09-14 06:20:48,2011-08-24 21:07:01,True,2,False,None,1
CFKOeNOHY0n,2.39879339995913E+018,285958456.988,1600178478,2020-09-15 14:01:18,2011-08-24 21:07:01,False,None,False,None,1
CFPzcZ5n_A4,2.40036337873951E+018,286145613.043,1600365634,2020-09-17 18:00:34,2011-08-24 21:07:00,False,None,False,None,0
CFSKcpkHan6,2.40102750058169E+018,286224782.536,1600444804,2020-09-18 16:00:04,2011-08-24 21:07:01,True,3,False,None,1
CFYKJlLBJro,2.40271504005586E+018,286425952.918,1600646508,2020-09-21 00:01:48,2011-08-24 21:15:55,False,None,True,35.066,535
ciIw2Rv-ZE,5.14011848660478E+017,61274987.299,1375495009,2013-08-03 01:56:49,2011-08-24 21:07:01,False,None,False,None,1
cn8iivP-Ze,5.15646938910025E+017,61469905.246,1375689926,2013-08-05 08:05:26,2011-08-24 21:07:00,False,None,False,None,0
_CuGFcv-ae,1.13567278435821E+018,135382745.785,1449602767,2015-12-08 19:26:07,2011-08-24 21:07:01,False,None,False,None,1
cUnGwCv-YZ,5.1020464551624E+017,60821133.317,1375041155,2013-07-28 19:52:35,2011-08-24 21:07:01,False,None,False,None,1
d7_6Fpv-dX,5.39305649129908E+017,64290243.283,1378510265,2013-09-06 23:31:05,2011-08-24 21:07:01,False,None,False,None,1
dFq8Ijv-Up,5.24013781970315E+017,62467310.663,1376687332,2013-08-16 21:08:52,2011-08-24 21:07:01,False,None,True,0,1
dX7rkoP-ao,5.2915396025096E+017,63080067.664,1377300089,2013-08-23 23:21:29,2011-08-24 21:07:01,False,None,False,None,1
exz9DlP-QS,5.54452725249598E+017,66095915.466,1380315937,2013-09-27 21:05:37,2011-08-24 21:07:01,False,None,False,None,1
gNLIOSv-bj,5.8016887061505E+017,69161518.885,1383381540,2013-11-02 08:39:00,2011-08-24 21:07:01,False,None,False,None,1
gTFtdpv-Wn,5.8183389130889E+017,69360004.819,1383580026,2013-11-04 15:47:06,2011-08-24 21:07:01,False,None,True,0,1
gX8zN8v-R2,5.83202079229601E+017,69523105.529,1383743127,2013-11-06 13:05:27,2011-08-24 21:07:01,False,None,False,None,1
h4QWOmv-Xw,6.10309645763864E+017,72754579.277,1386974600,2013-12-13 22:43:20,2011-08-24 21:07:00,False,None,False,None,0
heXfe2P-dZ,6.03022718610172E+017,71885909.868,1386105931,2013-12-03 21:25:31,2011-08-24 21:07:01,False,None,True,0,1
-hgO5nP-fd,1.12632314324215E+018,134268181.71,1448488203,2015-11-25 21:50:03,2011-08-24 21:07:01,False,None,True,0,1
hjs9JcP-WP,6.04524491069974E+017,72064935.096,1386284956,2013-12-05 23:09:16,2011-08-24 21:07:00,False,None,False,None,0
hL3KvKv-X7,5.97814005955815E+017,71264982.933,1385485004,2013-11-26 16:56:44,2011-08-24 21:07:01,False,None,False,None,1
hSZb40P-aW,5.99653567988492E+017,71484275.816,1385704297,2013-11-29 05:51:37,2011-08-24 21:07:01,False,None,False,None,1
hybxP0P-Xb,6.08671031141328E+017,72559241.192,1386779262,2013-12-11 16:27:42,2011-08-24 21:07:00,False,None,False,None,0
i5up98P-RX,6.28738817142023E+017,74951507.704,1389171529,2014-01-08 08:58:49,2011-08-24 21:07:01,False,None,False,None,1
i6z57Wv-UC,6.29043379086288E+017,74987814.317,1389207836,2014-01-08 19:03:56,2011-08-24 21:07:01,False,None,False,None,1
iar4hqP-QB,6.2000089914985E+017,73909866.708,1388129888,2013-12-27 07:38:08,2011-08-24 21:07:01,False,None,False,None,1
ieluJhv-V7,6.21099697670449E+017,74040853.699,1388260875,2013-12-28 20:01:15,2011-08-24 21:07:01,False,None,False,None,1
-ihAJov-RX,1.12660800267825E+018,134302139.601,1448522161,2015-11-26 07:16:01,2011-08-24 21:07:01,False,None,False,None,1
iNlATqP-U1,6.16311472850462E+017,73470052.82,1387690074,2013-12-22 05:27:54,2011-08-24 21:07:01,False,None,False,None,1
iUnzovP-eI,6.18294121106237E+017,73706402.91,1387926424,2013-12-24 23:07:04,2011-08-24 21:07:01,False,None,False,None,1
i_ZMI_P-YL,6.30333258302744E+017,75141579.902,1389361601,2014-01-10 13:46:41,2011-08-24 21:07:01,False,None,False,None,1
j3EYCLP-TW,6.46004315340662E+017,77009715.478,1391229737,2014-02-01 04:42:17,2011-08-24 21:07:01,False,None,True,0,1
jAtQ3vP-Sr,6.30703019285014E+017,75185658.846,1389405680,2014-01-11 02:01:20,2011-08-24 21:07:01,False,None,False,None,1
jCSD29P-fL,6.31146327790578E+017,75238505.338,1389458527,2014-01-11 16:42:07,2011-08-24 21:07:01,False,None,True,0,1
jGGCnXP-aP,6.32219365676148E+017,75366421.422,1389586443,2014-01-13 04:14:03,2011-08-24 21:07:01,False,None,False,None,1
jP2JA1v-V1,6.34964186371188E+017,75693629.547,1389913651,2014-01-16 23:07:31,2011-08-24 21:07:01,False,None,True,0,1
jqS3qTP-aY,6.42408886682249E+017,76581106.982,1390801128,2014-01-27 05:38:48,2011-08-24 21:07:01,False,None,False,None,1
k3L5xIv-UP,6.64051818342377E+017,79161145.489,1393381167,2014-02-26 02:19:27,2011-08-24 21:07:01,False,None,False,None,1
-kAFjRP-dS,1.12702618821721E+018,134351991.202,1448572012,2015-11-26 21:06:52,2011-08-24 21:07:00,False,None,True,0,0
kBHxeLP-bs,6.48834007298992E+017,77347041.046,1391567062,2014-02-05 02:24:22,2011-08-24 21:07:00,False,None,False,None,0
-KJ8ajP-cy,1.11975119145087E+018,133484744.006,1447704765,2015-11-16 20:12:45,2011-08-24 21:07:00,False,None,True,0,0
kYntoPP-Z5,6.55448405178312E+017,78135538.718,1392355560,2014-02-14 05:26:00,2011-08-24 21:07:01,False,None,False,None,1
l4--ocP-Yi,6.82572326461499E+017,81368962.104,1395588983,2014-03-23 15:36:23,2011-08-24 21:07:00,False,None,False,None,0
l8PwjOP-as,6.83490550506055E+017,81478422.94,1395698444,2014-03-24 22:00:44,2011-08-24 21:07:01,False,None,False,None,1
-lGC6yP-aa,1.12733387056427E+018,134388669.796,1448608691,2015-11-27 07:18:11,2011-08-24 21:07:01,False,None,False,None,1
lGUd4Iv-TG,6.68311608782481E+017,79668952.081,1393888973,2014-03-03 23:22:53,2011-08-24 21:07:00,False,None,False,None,0
