shortcode,media_id,creation_time (seconds wrt IG epoch),published_time (unix),published_time (utc),epoch_estimate (utc),is_multiple,count,is_video,vid_duration,off_by
BX5qM9EFNkN,1583482352151350000,188765806.2,1502985827,2017-08-17 16:03:47,2011-08-24 21:07:00,FALSE,None,TRUE,12.045,0
BX5wzfAl8ds,1583511388219230000,188769267.6,1502989289,2017-08-17 17:01:29,2011-08-24 21:07:01,FALSE,None,TRUE,10.21,1
BX6NMXHlXpD,1583636243035810000,188784151.4,1503004173,2017-08-17 21:09:33,2011-08-24 21:07:01,FALSE,None,TRUE,10.71,1
BX8sV6XFK6I,1584336188747330000,188867591.5,1503087613,2017-08-18 20:20:13,2011-08-24 21:07:01,FALSE,None,TRUE,4.8,1
Bxag1GlnE5y,2043089767660020000,243555279.7,1557775301,2019-05-13 19:21:41,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
BxAn0PDnuzy,2035802144965060000,242686527.4,1556906549,2019-05-03 18:02:29,2011-08-24 21:07:01,TRUE,4,FALSE,None,1
BXB0GBRFJXu,1567763257397380000,186891944.1,1501111965,2017-07-26 23:32:45,2011-08-24 21:07:00,FALSE,None,TRUE,50.716,0
BXCgODYFqJu,1567957323464750000,186915078.6,1501135100,2017-07-27 5:58:20,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BXD1NARF65t,1568331085360120000,186959634.5,1501179656,2017-07-27 18:20:56,2011-08-24 21:07:01,FALSE,None,TRUE,30.106,1
BxdJNI2ntvf,2043830291174190000,243643557,1557863578,2019-05-14 19:52:58,2011-08-24 21:07:01,TRUE,6,FALSE,None,1
BXgJkixlofI,1576301963238610000,187909837.2,1502129858,2017-08-07 18:17:38,2011-08-24 21:07:00,FALSE,None,TRUE,30.063,0
BXGlKVplzbK,1569104958347230000,187051887.3,1501271909,2017-07-28 19:58:29,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BxGmh_RnAFb,2037485342883050000,242887180.2,1557107201,2019-05-06 1:46:41,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BxGP9k-nZhT,2037386083722700000,242875347.6,1557095369,2019-05-05 22:29:29,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BxI2BAxHXQ3,2038116395440240000,242962407.5,1557182429,2019-05-06 22:40:29,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
Bxi7mQGHpmm,2045459294146440000,243837749.3,1558057770,2019-05-17 1:49:30,2011-08-24 21:07:00,TRUE,4,FALSE,None,0
BXI9kypldK2,1569775279261730000,187131795.8,1501351817,2017-07-29 18:10:17,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BXjWFvdFvHt,1577201446084340000,188017063.9,1502237085,2017-08-09 0:04:45,2011-08-24 21:07:01,FALSE,None,TRUE,30,1
Bxkleo2HNeA,2045924963895790000,243893261.4,1558113341,2019-05-17 17:15:41,2011-08-24 21:07:59,FALSE,None,TRUE,15.02,59
BxLSYBmnMTp,2038804072141470000,243044385,1557264750,2019-05-07 21:32:30,2011-08-24 21:12:45,FALSE,None,TRUE,29.06,345
BxLT1jSnYmF,2038810499224540000,243045151.1,1557265172,2019-05-07 21:39:32,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BXn77jBFHCJ,1578493771209010000,188171121,1502391142,2017-08-10 18:52:22,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BxnnBXKHJEa,2046776173062300000,243994733.5,1558214755,2019-05-18 21:25:55,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BXNv7iJljdK,1571122644325380000,187292414.2,1501512435,2017-07-31 14:47:15,2011-08-24 21:07:00,TRUE,2,FALSE,None,0
BXObCNxFnZE,1571312219475830000,187315013.3,1501535035,2017-07-31 21:03:55,2011-08-24 21:07:01,FALSE,None,TRUE,5.7,1
BxQ0MKKnM6I,2040360165166600000,243229885.7,1557450466,2019-05-10 1:07:46,2011-08-24 21:16:20,FALSE,None,TRUE,5.72,560
Bxqas5Hn3JX,2047566414790750000,244088937.6,1558308959,2019-05-19 23:35:59,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
BxQb1hTH53h,2040253056341220000,243217117.4,1557437571,2019-05-09 21:32:51,2011-08-24 21:14:13,FALSE,None,TRUE,24.68,433
BxqJ3S3nGLG,2047492362843480000,244080109.9,1558300131,2019-05-19 21:08:51,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BXqmkb3lZbS,1579244248938940000,188260584.9,1502480606,2017-08-11 19:43:26,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BxqqFYUnkEH,2047634068259880000,244097002.5,1558317024,2019-05-20 1:50:24,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
Bxqrx40nEfN,2047641524859850000,244097891.4,1558317913,2019-05-20 2:05:13,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
BxquAEkn9PG,2047651295642240000,244099056.2,1558319077,2019-05-20 2:24:37,2011-08-24 21:07:00,TRUE,2,Contains at least one video,None,0
BxqXgA3nKOK,2047552335619330000,244087259.2,1558307280,2019-05-19 23:08:00,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BxqxMsDHunU,2047665356803070000,244100732.4,1558320754,2019-05-20 2:52:34,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BXRMSVllJC4,1572091781616800000,187407944.4,1501627966,2017-08-01 22:52:46,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
B-xrZ5XnAEi,2283797381639830000,272249863.3,1586469885,2020-04-09 22:04:45,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
BxtC3mgHR1r,2048306022528650000,244177105.7,1558397163,2019-05-21 0:06:03,2011-08-24 21:07:37,FALSE,None,TRUE,20.24,37
BxuxbWSHA_y,2048792264131220000,244235070.2,1558455091,2019-05-21 16:11:31,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BXVfojEFkxM,1573302770706300000,187552305.5,1501772327,2017-08-03 14:58:47,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bxvv-nRHXO9,2049067366433520000,244267865,1558487886,2019-05-22 1:18:06,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
BXYkHJSjc_d,1574166890451690000,187655316.6,1501875338,2017-08-04 19:35:38,2011-08-24 21:07:01,FALSE,None,TRUE,57.457,1
BxYpHLLnn4I,2042563243961910000,243492513.2,1557712534,2019-05-13 1:55:34,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BxYWYSznZ8X,2042480857496530000,243482691.9,1557702888,2019-05-12 23:14:48,2011-08-24 21:09:56,FALSE,None,TRUE,14.809,176
By0mq_6Hem9,2068448209476120000,246578241.5,1560798356,2019-06-17 19:05:56,2011-08-24 21:08:34,FALSE,None,TRUE,14.64,94
BY1b4sfDFTm,1600307885912120000,190771566.1,1504991587,2017-09-09 21:13:07,2011-08-24 21:07:00,FALSE,None,TRUE,18.223,0
BY1F7scDX4h,1600211334997050000,190760056.4,1504980078,2017-09-09 18:01:18,2011-08-24 21:07:01,FALSE,None,TRUE,59.476,1
B_y1HX9HVRa,2302135962762560000,274435992.6,1588656014,2020-05-05 5:20:14,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
By36WOSH5xe,2069379167662610000,246689220.4,1560909242,2019-06-19 1:54:02,2011-08-24 21:07:01,TRUE,8,Contains at least one video,None,1
By3hOygHFbP,2069268705633390000,246676052.3,1560896074,2019-06-18 22:14:34,2011-08-24 21:07:01,TRUE,6,FALSE,None,1
By3MpL7npod,2069178160668120000,246665258.5,1560885287,2019-06-18 19:14:47,2011-08-24 21:07:08,FALSE,None,TRUE,20.47,8
BY4hIXGjwVB,1601175377626990000,190874979.2,1505095000,2017-09-11 1:56:40,2011-08-24 21:07:00,FALSE,None,TRUE,18.226,0
By5-416HdzC,2069962088811190000,246758710,1560978850,2019-06-19 21:14:10,2011-08-24 21:08:59,FALSE,None,TRUE,55.23,119
BY6TxTOjixU,1601679568267000000,190935083.4,1505155105,2017-09-11 18:38:25,2011-08-24 21:07:01,FALSE,None,TRUE,17.935,1
BY9XMB4DtMW,1602539024131480000,191037538.5,1505257560,2017-09-12 23:06:00,2011-08-24 21:07:01,FALSE,None,TRUE,26.568,1
By9ZS6cHfxV,2070922654522410000,246873218.4,1561093240,2019-06-21 5:00:40,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bya0-cag29o,2061192769011150000,245713325.6,1559933430,2019-06-07 18:50:30,2011-08-24 21:08:24,FALSE,None,TRUE,15.02,84
ByArO74Hjji,2053831572445870000,244835802.6,1559055824,2019-05-28 15:03:44,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYCq1BPFWNW,1586018380200370000,189068124.3,1503288146,2017-08-21 4:02:26,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYDAc_hFqQS,1586113486110760000,189079461.8,1503299483,2017-08-21 7:11:23,2011-08-24 21:07:01,FALSE,None,TRUE,53.553,1
ByDdr0sHhKb,2054616409872140000,244929362.5,1559149450,2019-05-29 17:04:10,2011-08-24 21:08:07,FALSE,None,TRUE,45.18,67
BYEibR2Dl9X,1586544376909030000,189130828,1503350849,2017-08-21 21:27:29,2011-08-24 21:07:00,FALSE,None,TRUE,9.009,0
ByEvm68HJSS,2054976712799460000,244972314,1559192335,2019-05-30 4:58:55,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYeWbnulL9i,1593809973242280000,189996954.6,1504216976,2017-08-31 22:02:56,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ByG0B3vHozU,2055559106925600000,245041740.8,1559261762,2019-05-31 0:16:02,2011-08-24 21:07:01,TRUE,10,FALSE,None,1
Byg9188HJmN,2062920617738150000,245919301.2,1560139322,2019-06-10 4:02:02,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
ByGIpCxnDWS,2055368284791650000,245018993,1559239057,2019-05-30 17:57:37,2011-08-24 21:07:44,FALSE,None,TRUE,57.739,44
ByHOCgqn4PO,2055673500082860000,245055377.5,1559275399,2019-05-31 4:03:19,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ByIqBJ-nwF9,2056078027281860000,245103600.9,1559323622,2019-05-31 17:27:02,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ByJAtEynPLF,2056177802391910000,245115495,1559335572,2019-05-31 20:46:12,2011-08-24 21:07:56,FALSE,None,TRUE,28.86,56
ByjKBlAnc-T,2063537143189200000,245992796.8,1560212818,2019-06-11 0:26:58,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
BYJUmeSF-L9,1587890948410960000,189291351.8,1503511373,2017-08-23 18:02:53,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ByJZWvsnb-r,2056286219077010000,245128419.3,1559348441,2019-06-01 0:20:41,2011-08-24 21:07:01,TRUE,6,FALSE,None,1
BYKLvojF0hi,1588133470466950000,189320262.7,1503540284,2017-08-24 2:04:44,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYKwHw3F60u,1588293458334300000,189339334.8,1503559356,2017-08-24 7:22:36,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BylFCkQnTp4,2064078170824190000,246057292.3,1560277314,2019-06-11 18:21:54,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BylndwHHxFR,2064229572557080000,246075340.8,1560295623,2019-06-11 23:27:03,2011-08-24 21:11:22,FALSE,None,TRUE,5.27,262
Bylq5qjHUwj,2064244684869160000,246077142.3,1560297164,2019-06-11 23:52:44,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ByLXldoHAs8,2056841384326600000,245194600.1,1559414621,2019-06-01 18:43:41,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
Bynwuw7noQS,2064833274040980000,246147307.6,1560367329,2019-06-12 19:22:09,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ByoYhJqH2G4,2065008260378750000,246168167.6,1560388189,2019-06-13 1:09:49,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ByqFebNn8ew,2065487460139260000,246225292.7,1560445314,2019-06-13 17:01:54,2011-08-24 21:07:01,TRUE,7,FALSE,None,1
ByRVCqGHyos,2058519046300580000,245394593,1559614614,2019-06-04 2:16:54,2011-08-24 21:07:00,TRUE,7,FALSE,None,0
Bys2C1-H5Pr,2066264018957340000,246317865.7,1560537887,2019-06-14 18:44:47,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
BYSMO1QFyQ5,1590387414224280000,189588953.8,1503808975,2017-08-27 4:42:55,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYtouOnDRjM,1598112541430320000,190509860.7,1504729882,2017-09-06 20:31:22,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ByTYWPHH1yc,2059096535808830000,245463435.2,1559683456,2019-06-04 21:24:16,2011-08-24 21:07:00,TRUE,10,FALSE,None,0
BYvnOMpDVDQ,1598668892200060000,190576182.9,1504796204,2017-09-07 14:56:44,2011-08-24 21:07:01,FALSE,None,TRUE,29.946,1
ByVpza7HzE9,2059736258101330000,245539696,1559759739,2019-06-05 18:35:39,2011-08-24 21:07:23,FALSE,None,TRUE,13.03,23
BYVWqZOl8BW,1591277713674980000,189695085.7,1503915107,2017-08-28 10:11:47,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
ByX--7KnKho,2060392357565340000,245617909.1,1559837930,2019-06-06 16:18:50,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BYZ2P6cF6RR,1592542531304270000,189845863.7,1504065885,2017-08-30 4:04:45,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYz5piZDEyp,1599875835723800000,190720061.7,1504940083,2017-09-09 6:54:43,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Byz6pB5HAiQ,2068254560121260000,246555156.7,1560775178,2019-06-17 12:39:38,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
By-zM6An9Ro,2071318065930290000,246920355.1,1561140376,2019-06-21 18:06:16,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BYZOfJwjZMn,1592367656685380000,189825017.1,1504045038,2017-08-29 22:17:18,2011-08-24 21:07:00,FALSE,None,TRUE,17,0
ByzUvVBHNrp,2068087867206060000,246535285.4,1560755307,2019-06-17 7:08:27,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZ4DeiGlaqg,1619059358381220000,193006915.9,1507226937,2017-10-05 18:08:57,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
Bz-7vSMnlc3,2089370011245110000,249072314.6,1563292336,2019-07-16 15:52:16,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
Bz9CTOfHVfZ,2088835919487260000,249008646,1563228879,2019-07-15 22:14:39,2011-08-24 21:10:33,FALSE,None,TRUE,261.18,213
BZ9NfytFuVX,1620510800275240000,193179941.2,1507399962,2017-10-07 18:12:42,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZ9OXMrFLGh,1620514607730050000,193180395.1,1507400416,2017-10-07 18:20:16,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZAFEmuj54x,1603303774037710000,191128703.8,1505348725,2017-09-14 0:25:25,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZAGz_IDCXj,1603311428097030000,191129616.3,1505349637,2017-09-14 0:40:37,2011-08-24 21:07:00,FALSE,None,TRUE,13.513,0
Bzb40nun_eI,2079505559637190000,247896380.4,1562116402,2019-07-03 1:13:22,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
BZC0rRzFpdR,1604076089764120000,191220771,1505440792,2017-09-15 1:59:52,2011-08-24 21:07:00,FALSE,None,TRUE,27.611,0
BZFNYAKlPV9,1604747666277070000,191300829.2,1505520850,2017-09-16 0:14:10,2011-08-24 21:07:00,FALSE,None,TRUE,30.321,0
BzG1ZXRA86E,2073579517884220000,247189941.2,1561409962,2019-06-24 20:59:22,2011-08-24 21:07:00,TRUE,2,Contains at least one video,None,0
BZHUNSIlGXt,1605340665935590000,191371520.3,1505591541,2017-09-16 19:52:21,2011-08-24 21:07:00,FALSE,None,TRUE,23.69,0
BZj-5meF9tw,1613409728729700000,192333427.5,1506553449,2017-09-27 23:04:09,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BzJqiH7n6aF,2074376166313010000,247284909,1561505014,2019-06-25 23:23:34,2011-08-24 21:08:24,FALSE,None,TRUE,12.89,84
BZKtsIlF0Ge,1606297162073200000,191485543.5,1505705565,2017-09-18 3:32:45,2011-08-24 21:07:01,FALSE,None,TRUE,45.67,1
BzLpR1ynHla,2074933599229740000,247351360.2,1561571381,2019-06-26 17:49:41,2011-08-24 21:07:00,TRUE,3,Contains at least one video,None,0
BZM5S5ZlTS-,1606911154298630000,191558737.1,1505778758,2017-09-18 23:52:38,2011-08-24 21:07:00,FALSE,None,TRUE,36.828,0
BZPW6AtFntQ,1607604335503900000,191641370.7,1505861392,2017-09-19 22:49:52,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZpwuJ8l4IB,1615036219397730000,192527320.3,1506747342,2017-09-30 4:55:42,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BzQ_aXLHj2Z,2076438316736990000,247530736.5,1561750758,2019-06-28 19:39:18,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZSa38tlIhT,1608466210894420000,191744114.3,1505964135,2017-09-21 3:22:15,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZSaNaelAUP,1608463287917480000,191743765.8,1505963787,2017-09-21 3:16:27,2011-08-24 21:07:01,FALSE,None,TRUE,3.3,1
BZScnxxl8Q3,1608473895731970000,191745030.4,1505965052,2017-09-21 3:37:32,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BzSC-sqHFH3,2076735482822940000,247566161.5,1561786443,2019-06-29 5:34:03,2011-08-24 21:11:21,FALSE,None,TRUE,15,261
BZSdwvVFA1l,1608478909627900000,191745628.1,1505965649,2017-09-21 3:47:29,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZSg3FhF2Zd,1608492539908150000,191747252.9,1505967274,2017-09-21 4:14:34,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZSgUwZlYSl,1608490180771420000,191746971.7,1505966993,2017-09-21 4:09:53,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZShy8cF15J,1608496653329190000,191747743.3,1505967765,2017-09-21 4:22:45,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZSi4cFlPD4,1608501428955180000,191748312.6,1505968334,2017-09-21 4:32:14,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
BZSX-gNlMSZ,1608453467189590000,191742595.1,1505962616,2017-09-21 2:56:56,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZSXMa4lkif,1608450025494830000,191742184.8,1505962206,2017-09-21 2:50:06,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZSYsTEFlns,1608456614167600000,191742970.2,1505962991,2017-09-21 3:03:11,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZSZkjMFizZ,1608460479772370000,191743431.1,1505963452,2017-09-21 3:10:52,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BztZj0bnV7r,2084434615184740000,248483969.6,1562703991,2019-07-09 20:26:31,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
BZuNcVKFsMD,1616288437740420000,192676596.4,1506896618,2017-10-01 22:23:38,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZwx8oVle7s,1617011936985480000,192762844.2,1506982865,2017-10-02 22:21:05,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
CA01VzSHteJ,2320714302641590000,276650703.3,1590870834,2020-05-30 20:33:54,2011-08-24 21:08:50,FALSE,None,TRUE,46,110
CA1Sk3inHPQ,2320842881354200000,276666031,1590886309,2020-05-31 0:51:49,2011-08-24 21:11:17,FALSE,None,TRUE,46.133,257
CA7HP4vn_hc,2322481910885910000,276861418.6,1591081440,2020-06-02 7:04:00,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
CAbFm9wHAvm,2313467501462950000,275786817.2,1590006838,2020-05-20 20:33:58,2011-08-24 21:07:00,TRUE,3,Contains at least one video,None,0
CABZOcHHK43,2306235427609950000,274924686.9,1589144708,2020-05-10 21:05:08,2011-08-24 21:07:01,TRUE,4,FALSE,None,1
CACHfHxHcKF,2306438884136700000,274948940.8,1589168962,2020-05-11 3:49:22,2011-08-24 21:07:01,TRUE,4,FALSE,None,1
CACncuZnsCo,2306579456948350000,274965698.4,1589185859,2020-05-11 8:30:59,2011-08-24 21:09:20,FALSE,None,TRUE,15,140
CAdxJ1tH8zx,2314221963958010000,275876756.2,1590096777,2020-05-21 21:32:57,2011-08-24 21:07:00,TRUE,2,FALSE,None,0
CAENTuwHqW6,2307027439594680000,275019102,1589239123,2020-05-11 23:18:43,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
CAGgoqpnEKV,2307675391136650000,275096343.9,1589316365,2020-05-12 20:46:05,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
CAgjh7ln_9w,2315006471821070000,275970276.8,1590190319,2020-05-22 23:31:59,2011-08-24 21:07:22,FALSE,None,TRUE,30.033,22
CAI_HD-nMQj,2308372371265600000,275179430.4,1589399658,2020-05-13 19:54:18,2011-08-24 21:10:27,FALSE,None,TRUE,60.033,207
CAIXtzqnb8n,2308199111949400000,275158776.3,1589378797,2020-05-13 14:06:37,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
CAJ3UZ4n9kr,2308619578745280000,275208899.8,1589428921,2020-05-14 4:02:01,2011-08-24 21:07:01,TRUE,4,FALSE,None,1
CALCugQH1yC,2308951225776690000,275248435.2,1589468508,2020-05-14 15:01:48,2011-08-24 21:07:52,FALSE,None,TRUE,10.033,52
CALKFdSnDQI,2308983589470750000,275252293.3,1589472315,2020-05-14 16:05:15,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
CAlYNZcnwiG,2316364057145180000,276132113.6,1590352188,2020-05-24 20:29:48,2011-08-24 21:07:54,FALSE,None,TRUE,60,54
CAMcMCHHPKC,2309344681137070000,275295338.8,1589515380,2020-05-15 4:03:00,2011-08-24 21:07:21,FALSE,None,TRUE,22.586,21
CAniOvwHPm8,2316971080232530000,276204476.4,1590424583,2020-05-25 16:36:23,2011-08-24 21:08:26,FALSE,None,TRUE,30.05,86
CAODOj0nsKn,2309797853563630000,275349361.1,1589569427,2020-05-15 19:03:47,2011-08-24 21:07:45,FALSE,None,TRUE,15,45
CAoxNzAn_h3,2317318460685680000,276245887.4,1590466001,2020-05-26 4:06:41,2011-08-24 21:08:33,FALSE,None,TRUE,31.216,93
CAqu-xmnKV0,2317871582243760000,276311824.6,1590531846,2020-05-26 22:24:06,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
CAQyjyPnO2Z,2310568970297340000,275441285.4,1589661359,2020-05-16 20:35:59,2011-08-24 21:07:53,FALSE,None,TRUE,28.725,53
CAsdjbfHkwh,2318357886232580000,276369796.5,1590589861,2020-05-27 14:31:01,2011-08-24 21:07:44,FALSE,None,TRUE,30.025,44
CAsyYxnHVtx,2318449513051540000,276380719.3,1590600905,2020-05-27 17:35:05,2011-08-24 21:09:45,FALSE,None,TRUE,60.021,165
CAT9FNInif-,2311459672308980000,275547465.4,1589767552,2020-05-18 2:05:52,2011-08-24 21:08:06,FALSE,None,TRUE,28.991,66
CATbzU7HEet,2311313308186860000,275530017.4,1589750039,2020-05-17 21:13:59,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
CAtTxPNnDZJ,2318596329638210000,276398221.2,1590618242,2020-05-27 22:24:02,2011-08-24 21:07:00,TRUE,3,FALSE,None,0
CATvjO5HMNU,2311400163129480000,275540371.3,1589760393,2020-05-18 0:06:33,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
CAURF7CnudO,2311547682530720000,275557957,1589778036,2020-05-18 5:00:36,2011-08-24 21:07:59,FALSE,None,TRUE,57.821,59
CAw1_wdn0gd,2319591285924510000,276516829.2,1590736995,2020-05-29 7:23:15,2011-08-24 21:09:25,FALSE,None,TRUE,50.7,145
CAxxbl3nw9Y,2319852683439050000,276547990.3,1590768107,2020-05-29 16:01:47,2011-08-24 21:08:36,FALSE,None,TRUE,15.01,96
CAYH-vRHGsH,2312633506340830000,275687397.3,1589907419,2020-05-19 16:56:59,2011-08-24 21:07:01,TRUE,3,Contains at least one video,None,1
CAZMxH4ns9a,2312936035910080000,275723461.6,1589943483,2020-05-20 2:58:03,2011-08-24 21:07:01,TRUE,6,FALSE,None,1
CB2_BvinobJ,2339334253161910000,278870374.3,1593090910,2020-06-25 13:15:10,2011-08-24 21:15:35,FALSE,None,TRUE,23.086,515
CBBcbfzH0k1,2324263917571750000,277073850.3,1591293872,2020-06-04 18:04:32,2011-08-24 21:07:01,TRUE,5,FALSE,None,1
CBdnRFjn7Ak,2332192880059200000,278019056.3,1592239078,2020-06-15 16:37:58,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
CBEYRJqnxQX,2325090039356130000,277172331.7,1591392353,2020-06-05 21:25:53,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
CBgWrlcjSkA,2332964359146120000,278111023.8,1592331045,2020-06-16 18:10:45,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
CBhak2anSRn,2333262963493640000,278146620.2,1592366641,2020-06-17 4:04:01,2011-08-24 21:07:00,TRUE,2,FALSE,None,0
CBhBHR3nwdh,2333150980224260000,278133270.8,1592353292,2020-06-17 0:21:32,2011-08-24 21:07:01,TRUE,6,FALSE,None,1
CBJJ4rvHeNF,2326434160184260000,277332563.4,1591552585,2020-06-07 17:56:25,2011-08-24 21:07:01,TRUE,3,Contains at least one video,None,1
CBmL4sunOac,2334605731667170000,278306690.7,1592526790,2020-06-19 0:33:10,2011-08-24 21:08:19,FALSE,None,TRUE,41.226,79
CBoisa6nyvn,2335268992930750000,278385757.6,1592605860,2020-06-19 22:31:00,2011-08-24 21:08:22,FALSE,None,TRUE,149.501,82
CBui50xnqb8,2336958763910470000,278587194,1592807357,2020-06-22 6:29:17,2011-08-24 21:09:23,FALSE,None,TRUE,29.966,143
CBvkgUoHGRv,2337247282474020000,278621588,1592841890,2020-06-22 16:04:50,2011-08-24 21:11:41,FALSE,None,TRUE,22.886,281
CBwF9DdHx5k,2337394392435730000,278639124.9,1592859146,2020-06-22 20:52:26,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
CByXUx9H0C4,2338033739656810000,278715341.1,1592935362,2020-06-23 18:02:42,2011-08-24 21:07:00,TRUE,3,FALSE,None,0
CC5JjxPnOMr,2357957920380740000,281090488.5,1595310510,2020-07-21 5:48:30,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
CC6dUGmHEW-,2358326279702070000,281134400.3,1595354422,2020-07-21 18:00:22,2011-08-24 21:07:01,TRUE,6,FALSE,None,1
CC70yz7nlIA,2358711020012060000,281180265,1595400529,2020-07-22 6:48:49,2011-08-24 21:11:04,FALSE,None,TRUE,21.366,244
CC9lqYQnNZI,2359207419799460000,281239440.4,1595459550,2020-07-22 23:12:30,2011-08-24 21:08:29,FALSE,None,TRUE,155.401,89
CCbIbvYHvY2,2349508721272350000,280083265.5,1594303287,2020-07-09 14:01:27,2011-08-24 21:07:01,TRUE,2,Contains at least one video,None,1
CCcoQSTHfXE,2349930146600710000,280133503.3,1594353630,2020-07-10 4:00:30,2011-08-24 21:08:46,FALSE,None,TRUE,15.01,106
CCE8wnDn-w3,2343264929401790000,279338947.5,1593558969,2020-06-30 23:16:09,2011-08-24 21:07:01,TRUE,3,FALSE,None,1
CCEZABJnfyg,2343107658537370000,279320199.3,1593540564,2020-06-30 18:09:24,2011-08-24 21:12:44,FALSE,None,TRUE,802.413,344
