shortcode,media_id,creation_time                  (seconds wrt IG epoch),published_time (unix),published_time     (utc),epoch_estimate    (utc),is_multiple,count,is_video,vid_duration,off_by
BaXEbXNloUC,1.63E+18,194047601.6,1508267623,2017-10-17 19:13:43,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BaUlj0BFrL1,1.63E+18,193964309,1508184330,2017-10-16 20:05:30,2011-08-24 21:07:01,FALSE,None,TRUE,51.885,1
BaR5O3MF8Zm,1.63E+18,193873959.8,1508093981,2017-10-15 18:59:41,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BaMxXHQlWiB,1.62E+18,193702061,1507922082,2017-10-13 19:14:42,2011-08-24 21:07:01,FALSE,None,TRUE,3,1
BaH6u-WFTMI,1.62E+18,193539202.9,1507759224,2017-10-11 22:00:24,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BaH52zuF5hV,1.62E+18,193538742.7,1507758764,2017-10-11 21:52:44,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BaEtB-plcrw,1.62E+18,193431355.2,1507651376,2017-10-10 16:02:56,2011-08-24 21:07:00,FALSE,None,TRUE,60.018,0
BaAznoalfn8,1.62E+18,193300591.7,1507520613,2017-10-09 3:43:33,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZ9OXMrFLGh,1.62E+18,193180395.1,1507400416,2017-10-07 18:20:16,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZ9NfytFuVX,1.62E+18,193179941.2,1507399962,2017-10-07 18:12:42,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZ4DeiGlaqg,1.62E+18,193006915.9,1507226937,2017-10-05 18:08:57,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZwx8oVle7s,1.62E+18,192762844.2,1506982865,2017-10-02 22:21:05,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZuNcVKFsMD,1.62E+18,192676596.4,1506896618,2017-10-01 22:23:38,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZpwuJ8l4IB,1.62E+18,192527320.3,1506747342,2017-09-30 4:55:42,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZj-5meF9tw,1.61E+18,192333427.5,1506553449,2017-09-27 23:04:09,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZSi4cFlPD4,1.61E+18,191748312.6,1505968334,2017-09-21 4:32:14,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
BZShy8cF15J,1.61E+18,191747743.3,1505967765,2017-09-21 4:22:45,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZSg3FhF2Zd,1.61E+18,191747252.9,1505967274,2017-09-21 4:14:34,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZSgUwZlYSl,1.61E+18,191746971.7,1505966993,2017-09-21 4:09:53,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZSdwvVFA1l,1.61E+18,191745628.1,1505965649,2017-09-21 3:47:29,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZScnxxl8Q3,1.61E+18,191745030.4,1505965052,2017-09-21 3:37:32,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZSa38tlIhT,1.61E+18,191744114.3,1505964135,2017-09-21 3:22:15,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZSaNaelAUP,1.61E+18,191743765.8,1505963787,2017-09-21 3:16:27,2011-08-24 21:07:01,FALSE,None,TRUE,3.3,1
BZSZkjMFizZ,1.61E+18,191743431.1,1505963452,2017-09-21 3:10:52,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZSYsTEFlns,1.61E+18,191742970.2,1505962991,2017-09-21 3:03:11,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZSX-gNlMSZ,1.61E+18,191742595.1,1505962616,2017-09-21 2:56:56,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BZSXMa4lkif,1.61E+18,191742184.8,1505962206,2017-09-21 2:50:06,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZPW6AtFntQ,1.61E+18,191641370.7,1505861392,2017-09-19 22:49:52,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BZM5S5ZlTS-,1.61E+18,191558737.1,1505778758,2017-09-18 23:52:38,2011-08-24 21:07:00,FALSE,None,TRUE,36.828,0
BZKtsIlF0Ge,1.61E+18,191485543.5,1505705565,2017-09-18 3:32:45,2011-08-24 21:07:01,FALSE,None,TRUE,45.67,1
BZHUNSIlGXt,1.61E+18,191371520.3,1505591541,2017-09-16 19:52:21,2011-08-24 21:07:00,FALSE,None,TRUE,23.69,0
BZFNYAKlPV9,1.60E+18,191300829.2,1505520850,2017-09-16 0:14:10,2011-08-24 21:07:00,FALSE,None,TRUE,30.321,0
BZC0rRzFpdR,1.60E+18,191220771,1505440792,2017-09-15 1:59:52,2011-08-24 21:07:00,FALSE,None,TRUE,27.611,0
BZAGz_IDCXj,1.60E+18,191129616.3,1505349637,2017-09-14 0:40:37,2011-08-24 21:07:00,FALSE,None,TRUE,13.513,0
BZAFEmuj54x,1.60E+18,191128703.8,1505348725,2017-09-14 0:25:25,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BY9XMB4DtMW,1.60E+18,191037538.5,1505257560,2017-09-12 23:06:00,2011-08-24 21:07:01,FALSE,None,TRUE,26.568,1
BY6TxTOjixU,1.60E+18,190935083.4,1505155105,2017-09-11 18:38:25,2011-08-24 21:07:01,FALSE,None,TRUE,17.935,1
BY4hIXGjwVB,1.60E+18,190874979.2,1505095000,2017-09-11 1:56:40,2011-08-24 21:07:00,FALSE,None,TRUE,18.226,0
BY1b4sfDFTm,1.60E+18,190771566.1,1504991587,2017-09-09 21:13:07,2011-08-24 21:07:00,FALSE,None,TRUE,18.223,0
BY1F7scDX4h,1.60E+18,190760056.4,1504980078,2017-09-09 18:01:18,2011-08-24 21:07:01,FALSE,None,TRUE,59.476,1
BYz5piZDEyp,1.60E+18,190720061.7,1504940083,2017-09-09 6:54:43,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYvnOMpDVDQ,1.60E+18,190576182.9,1504796204,2017-09-07 14:56:44,2011-08-24 21:07:01,FALSE,None,TRUE,29.946,1
BYtouOnDRjM,1.60E+18,190509860.7,1504729882,2017-09-06 20:31:22,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYeWbnulL9i,1.59E+18,189996954.6,1504216976,2017-08-31 22:02:56,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYZ2P6cF6RR,1.59E+18,189845863.7,1504065885,2017-08-30 4:04:45,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYZOfJwjZMn,1.59E+18,189825017.1,1504045038,2017-08-29 22:17:18,2011-08-24 21:07:00,FALSE,None,TRUE,17,0
BYVWqZOl8BW,1.59E+18,189695085.7,1503915107,2017-08-28 10:11:47,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYSMO1QFyQ5,1.59E+18,189588953.8,1503808975,2017-08-27 4:42:55,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYKwHw3F60u,1.59E+18,189339334.8,1503559356,2017-08-24 7:22:36,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYKLvojF0hi,1.59E+18,189320262.7,1503540284,2017-08-24 2:04:44,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYJUmeSF-L9,1.59E+18,189291351.8,1503511373,2017-08-23 18:02:53,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BYEibR2Dl9X,1.59E+18,189130828,1503350849,2017-08-21 21:27:29,2011-08-24 21:07:00,FALSE,None,TRUE,9.009,0
BYDAc_hFqQS,1.59E+18,189079461.8,1503299483,2017-08-21 7:11:23,2011-08-24 21:07:01,FALSE,None,TRUE,53.553,1
BYCq1BPFWNW,1.59E+18,189068124.3,1503288146,2017-08-21 4:02:26,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BX8sV6XFK6I,1.58E+18,188867591.5,1503087613,2017-08-18 20:20:13,2011-08-24 21:07:01,FALSE,None,TRUE,4.8,1
BX6NMXHlXpD,1.58E+18,188784151.4,1503004173,2017-08-17 21:09:33,2011-08-24 21:07:01,FALSE,None,TRUE,10.71,1
BX5wzfAl8ds,1.58E+18,188769267.6,1502989289,2017-08-17 17:01:29,2011-08-24 21:07:01,FALSE,None,TRUE,10.21,1
BX5qM9EFNkN,1.58E+18,188765806.2,1502985827,2017-08-17 16:03:47,2011-08-24 21:07:00,FALSE,None,TRUE,12.045,0
BX5OunjFJif,1.58E+18,188751401.9,1502971423,2017-08-17 12:03:43,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
BX0kGEIDUyo,1.58E+18,188594831.9,1502814853,2017-08-15 16:34:13,2011-08-24 21:07:01,FALSE,None,TRUE,60,1
BXqmkb3lZbS,1.58E+18,188260584.9,1502480606,2017-08-11 19:43:26,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BXn77jBFHCJ,1.58E+18,188171121,1502391142,2017-08-10 18:52:22,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BXjWFvdFvHt,1.58E+18,188017063.9,1502237085,2017-08-09 0:04:45,2011-08-24 21:07:01,FALSE,None,TRUE,30,1
BXgJkixlofI,1.58E+18,187909837.2,1502129858,2017-08-07 18:17:38,2011-08-24 21:07:00,FALSE,None,TRUE,30.063,0
BXYkHJSjc_d,1.57E+18,187655316.6,1501875338,2017-08-04 19:35:38,2011-08-24 21:07:01,FALSE,None,TRUE,57.457,1
BXVfojEFkxM,1.57E+18,187552305.5,1501772327,2017-08-03 14:58:47,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BXRMSVllJC4,1.57E+18,187407944.4,1501627966,2017-08-01 22:52:46,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BXObCNxFnZE,1.57E+18,187315013.3,1501535035,2017-07-31 21:03:55,2011-08-24 21:07:01,FALSE,None,TRUE,5.7,1
BXNv7iJljdK,1.57E+18,187292414.2,1501512435,2017-07-31 14:47:15,2011-08-24 21:07:00,TRUE,2,FALSE,None,0
BXI9kypldK2,1.57E+18,187131795.8,1501351817,2017-07-29 18:10:17,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BXGlKVplzbK,1.57E+18,187051887.3,1501271909,2017-07-28 19:58:29,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BXD1NARF65t,1.57E+18,186959634.5,1501179656,2017-07-27 18:20:56,2011-08-24 21:07:01,FALSE,None,TRUE,30.106,1
BXCgODYFqJu,1.57E+18,186915078.6,1501135100,2017-07-27 5:58:20,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BXB0GBRFJXu,1.57E+18,186891944.1,1501111965,2017-07-26 23:32:45,2011-08-24 21:07:00,FALSE,None,TRUE,50.716,0
BW-xOC-F8Ck,1.57E+18,186789773.7,1501009795,2017-07-25 19:09:55,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BW8UbH0FjS8,1.57E+18,186707567.6,1500927589,2017-07-24 20:19:49,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BWy-pYIFNSW,1.56E+18,186394160.1,1500614181,2017-07-21 5:16:21,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BWvfxrQFgBn,1.56E+18,186277311.9,1500497333,2017-07-19 20:48:53,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BWt_hf6l4nk,1.56E+18,186226847.7,1500446869,2017-07-19 6:47:49,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BWtNB8llJCZ,1.56E+18,186200374.9,1500420396,2017-07-18 23:26:36,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BWqiIJflSxn,1.56E+18,186110772.4,1500330794,2017-07-17 22:33:14,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BWoAH4pl_Tj,1.56E+18,186025835.6,1500245857,2017-07-16 22:57:37,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BWg1IFoFQ64,1.56E+18,185785189.1,1500005210,2017-07-14 4:06:50,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BWd7IdSlAF_,1.56E+18,185687674.5,1499907696,2017-07-13 1:01:36,2011-08-24 21:07:01,FALSE,None,TRUE,5.066,1
BWbTimWFZ5V,1.56E+18,185599808.3,1499819830,2017-07-12 0:37:10,2011-08-24 21:07:01,FALSE,None,TRUE,51.7,1
BWX4DEIFMwu,1.56E+18,185484730.9,1499704752,2017-07-10 16:39:12,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BWGGANBF1ty,1.55E+18,184888067.7,1499108089,2017-07-03 18:54:49,2011-08-24 21:07:01,FALSE,None,TRUE,15.04,1
BV-zsxwFy8k,1.55E+18,184643590.4,1498863612,2017-06-30 23:00:12,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BV-Q1LZFS8A,1.55E+18,184625309.1,1498845330,2017-06-30 17:55:30,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BV80AxIF-eh,1.55E+18,184576645.3,1498796666,2017-06-30 4:24:26,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BV5-9IIFzvU,1.55E+18,184481719.3,1498701741,2017-06-29 2:02:21,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BV20_hiFfUa,1.55E+18,184375832.8,1498595854,2017-06-27 20:37:34,2011-08-24 21:07:01,FALSE,None,TRUE,8.566,1
BV0u6RHjdor,1.55E+18,184305535.1,1498525556,2017-06-27 1:05:56,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BVxlbJzlu3q,1.55E+18,184199898.3,1498419920,2017-06-25 19:45:20,2011-08-24 21:07:01,FALSE,None,TRUE,10.066,1
BVw8B36lVbk,1.54E+18,184178195.4,1498398217,2017-06-25 13:43:37,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVw6ISaFHVJ,1.54E+18,184177199.4,1498397221,2017-06-25 13:27:01,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVvfPDplODu,1.54E+18,184129544.7,1498349566,2017-06-25 0:12:46,2011-08-24 21:07:01,FALSE,None,TRUE,47.297,1
BVigiNIDbCC,1.54E+18,183694018.2,1497914039,2017-06-19 23:13:59,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BVbM8u6jPPC,1.54E+18,183448868.7,1497668890,2017-06-17 3:08:10,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVay0GqjICR,1.54E+18,183435166.5,1497655188,2017-06-16 23:19:48,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVadO6vDmyU,1.54E+18,183423851.9,1497643873,2017-06-16 20:11:13,2011-08-24 21:07:01,FALSE,None,TRUE,7.9,1
BVZzB4lD9Dl,1.54E+18,183401725,1497621746,2017-06-16 14:02:26,2011-08-24 21:07:00,FALSE,None,TRUE,3.966,0
BVYwTi8DGZ5,1.54E+18,183366742.4,1497586764,2017-06-16 4:19:24,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVYo-DtDKzL,1.54E+18,183362896.3,1497582918,2017-06-16 3:15:18,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVX-04ZjvXG,1.54E+18,183340801.1,1497560822,2017-06-15 21:07:02,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BVXs4YODsoA,1.54E+18,183331392.5,1497551414,2017-06-15 18:30:14,2011-08-24 21:07:01,FALSE,None,TRUE,4.018,1
BVXd9DvDjmE,1.54E+18,183323566.6,1497543588,2017-06-15 16:19:48,2011-08-24 21:07:01,FALSE,None,TRUE,42.71,1
BVWlSvHDIoj,1.54E+18,183293859.7,1497513881,2017-06-15 8:04:41,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVWZZJ-jB9_,1.54E+18,183287620.9,1497507642,2017-06-15 6:20:42,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVV2cL_DdpZ,1.54E+18,183269295.6,1497489317,2017-06-15 1:15:17,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVVgJ0EDDN8,1.54E+18,183257610.8,1497477632,2017-06-14 22:00:32,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVVGt0NDaCO,1.54E+18,183244274.2,1497464295,2017-06-14 18:18:15,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BVUx93ija9w,1.54E+18,183233395.7,1497453417,2017-06-14 15:16:57,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVUpSoqjfFZ,1.54E+18,183228847.2,1497448868,2017-06-14 14:01:08,2011-08-24 21:07:00,FALSE,None,TRUE,3.6,0
BVUA6RRjEFb,1.54E+18,183207676.1,1497427697,2017-06-14 8:08:17,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BVSu31xjJQy,1.54E+18,183164664.5,1497384686,2017-06-13 20:11:26,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVSEdvhjcne,1.54E+18,183142430.7,1497362452,2017-06-13 14:00:52,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVRiztijteL,1.54E+18,183124784.8,1497344806,2017-06-13 9:06:46,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVQevFJjX_8,1.54E+18,183089095.3,1497309117,2017-06-12 23:11:57,2011-08-24 21:07:01,FALSE,None,TRUE,15.015,1
BVQP_jPDVgO,1.54E+18,183081365.9,1497301387,2017-06-12 21:03:07,2011-08-24 21:07:01,FALSE,None,TRUE,59.058,1
BVPh_WEDe9I,1.54E+18,183057247,1497277268,2017-06-12 14:21:08,2011-08-24 21:07:01,FALSE,None,TRUE,59.315,1
BVOblsmjEmv,1.54E+18,183020336.7,1497240358,2017-06-12 4:05:58,2011-08-24 21:07:01,FALSE,None,TRUE,4.796,1
BVOUuu2Dsev,1.54E+18,183016740.7,1497236762,2017-06-12 3:06:02,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVNqvPCj0Dw,1.54E+18,182994724.7,1497214746,2017-06-11 20:59:06,2011-08-24 21:07:01,FALSE,None,TRUE,10.01,1
BVNe_0yD7K8,1.54E+18,182988569.2,1497208590,2017-06-11 19:16:30,2011-08-24 21:07:00,FALSE,None,TRUE,9.943,0
BVNav9zDwOl,1.54E+18,182986342.1,1497206363,2017-06-11 18:39:23,2011-08-24 21:07:00,FALSE,None,TRUE,60.026,0
BVNSJYeD3K5,1.53E+18,182981831.7,1497201853,2017-06-11 17:24:13,2011-08-24 21:07:01,FALSE,None,TRUE,42.541,1
BVMQyTVjEcd,1.53E+18,182947563.9,1497167585,2017-06-11 7:53:05,2011-08-24 21:07:01,FALSE,None,TRUE,15.015,1
BVLubXqDqMH,1.53E+18,182929550.3,1497149572,2017-06-11 2:52:52,2011-08-24 21:07:01,FALSE,None,TRUE,4.738,1
BVLijAnjdYb,1.53E+18,182923321.4,1497143343,2017-06-11 1:09:03,2011-08-24 21:07:01,FALSE,None,TRUE,4.17,1
BVLTUSmDfhz,1.53E+18,182915336.5,1497135358,2017-06-10 22:55:58,2011-08-24 21:07:01,FALSE,None,TRUE,59.681,1
BVK6Oiqj5oS,1.53E+18,182902182.2,1497122203,2017-06-10 19:16:43,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BVK0WjCj9XM,1.53E+18,182899102.1,1497119123,2017-06-10 18:25:23,2011-08-24 21:07:00,FALSE,None,TRUE,3.636,0
BVJbGXDDQ-t,1.53E+18,182852307.8,1497072329,2017-06-10 5:25:29,2011-08-24 21:07:01,FALSE,None,TRUE,15.061,1
BVJNSevDDQ5,1.53E+18,182845067.1,1497065088,2017-06-10 3:24:48,2011-08-24 21:07:00,FALSE,None,TRUE,15.061,0
BVJAURIjwCn,1.53E+18,182838266,1497058287,2017-06-10 1:31:27,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BVI2ufdjwJD,1.53E+18,182833237.9,1497053259,2017-06-10 0:07:39,2011-08-24 21:07:01,FALSE,None,TRUE,8.408,1
BVIxp5pDFds,1.53E+18,182830578.9,1497050600,2017-06-09 23:23:20,2011-08-24 21:07:01,FALSE,None,TRUE,22.69,1
BVIXWjSjIb2,1.53E+18,182816788.9,1497036810,2017-06-09 19:33:30,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVIT-roDx_v,1.53E+18,182815020.5,1497035042,2017-06-09 19:04:02,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVH_C4RDFlF,1.53E+18,182804044.8,1497024066,2017-06-09 16:01:06,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVHIuXKjb4c,1.53E+18,182775565.2,1496995586,2017-06-09 8:06:26,2011-08-24 21:07:00,FALSE,None,TRUE,10.551,0
BVG2nS_jcGK,1.53E+18,182766070.1,1496986091,2017-06-09 5:28:11,2011-08-24 21:07:00,FALSE,None,TRUE,4.333,0
BVGs0ZZDKRR,1.53E+18,182760934.6,1496980956,2017-06-09 4:02:36,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVGlrwWDIuM,1.53E+18,182757193.8,1496977215,2017-06-09 3:00:15,2011-08-24 21:07:01,FALSE,None,TRUE,8.391,1
BVGLgJMjicn,1.53E+18,182743467.2,1496963488,2017-06-08 23:11:28,2011-08-24 21:07:00,FALSE,None,TRUE,9.866,0
BVFMx_NjqjB,1.53E+18,182710583.2,1496930604,2017-06-08 14:03:24,2011-08-24 21:07:00,FALSE,None,TRUE,14.07,0
BVEcvGaDgw5,1.53E+18,182685393.7,1496905415,2017-06-08 7:03:35,2011-08-24 21:07:01,FALSE,None,TRUE,6.973,1
BVEJChfjkP3,1.53E+18,182675067.1,1496895088,2017-06-08 4:11:28,2011-08-24 21:07:00,FALSE,None,TRUE,7.276,0
BVDwBHgDMok,1.53E+18,182661948.4,1496881970,2017-06-08 0:32:50,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BVDbxspjmA1,1.53E+18,182651336.3,1496871357,2017-06-07 21:35:57,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BVA_zg0jy_k,1.53E+18,182569562.2,1496789583,2017-06-06 22:53:03,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BVAfXyQDURu,1.53E+18,182552557.9,1496772579,2017-06-06 18:09:39,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BU_YJoED9g5,1.53E+18,182515217.4,1496735239,2017-06-06 7:47:19,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BU199UdD0E5,1.53E+18,182199495.2,1496419516,2017-06-02 16:05:16,2011-08-24 21:07:00,FALSE,None,TRUE,33.766,0
BU06DXCDUb2,1.53E+18,182163893.1,1496383914,2017-06-02 6:11:54,2011-08-24 21:07:00,FALSE,None,TRUE,42.042,0
BU0ZBpLjqjV,1.53E+18,182146577.6,1496366599,2017-06-02 1:23:19,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUxCQGGDAJ1,1.53E+18,182033974,1496253995,2017-05-31 18:06:35,2011-08-24 21:07:00,TRUE,2,FALSE,None,0
BUucDFmjtrN,1.53E+18,181946835.7,1496166857,2017-05-30 17:54:17,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUrSmMgD9Cz,1.53E+18,181841217.1,1496061238,2017-05-29 12:33:58,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BUpwekODmR4,1.52E+18,181789774.4,1496009796,2017-05-28 22:16:36,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUnwC4GDN70,1.52E+18,181722438.7,1495942460,2017-05-28 3:34:20,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUnhqkyjhaD,1.52E+18,181714899.6,1495934921,2017-05-28 1:28:41,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUnhWuGjfuk,1.52E+18,181714736.9,1495934758,2017-05-28 1:25:58,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUnLjjZDMNa,1.52E+18,181703307.7,1495923329,2017-05-27 22:15:29,2011-08-24 21:07:01,FALSE,None,TRUE,7.09,1
BUed1nXjyJg,1.52E+18,181410903,1495630924,2017-05-24 13:02:04,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUZUQoBDqEg,1.52E+18,181238109.2,1495458130,2017-05-22 13:02:10,2011-08-24 21:07:00,FALSE,None,TRUE,7.09,0
BUZNyIVDQ6z,1.52E+18,181234713.6,1495454735,2017-05-22 12:05:35,2011-08-24 21:07:01,FALSE,None,TRUE,31.615,1
BUYd-T8jLsv,1.52E+18,181209647.6,1495429669,2017-05-22 5:07:49,2011-08-24 21:07:01,TRUE,2,FALSE,None,1
BUYdRhnDAFo,1.52E+18,181209280.7,1495429302,2017-05-22 5:01:42,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUVSwdnju0Y,1.52E+18,181103103.7,1495323125,2017-05-20 23:32:05,2011-08-24 21:07:01,FALSE,None,TRUE,29.166,1
BUVMt_UDTy_,1.52E+18,181099937.7,1495319959,2017-05-20 22:39:19,2011-08-24 21:07:01,FALSE,None,TRUE,23.933,1
BUUwJJ-D1LW,1.52E+18,181084955.9,1495304977,2017-05-20 18:29:37,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUS6a5sj5nb,1.52E+18,181023235.3,1495243257,2017-05-20 1:20:57,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUQtwYZD8Yf,1.52E+18,180949486.6,1495169508,2017-05-19 4:51:48,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUQkbM2DR6y,1.52E+18,180944594.5,1495164616,2017-05-19 3:30:16,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUQg-_OjGUF,1.52E+18,180942790.6,1495162812,2017-05-19 3:00:12,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUOCKs4jIdu,1.52E+18,180859524.7,1495079546,2017-05-18 3:52:26,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUNX2XMhCmp,1.52E+18,180837338,1495057359,2017-05-17 21:42:39,2011-08-24 21:07:00,TRUE,3,FALSE,None,0
BULPHzcjvtt,1.52E+18,180765653.4,1494985675,2017-05-17 1:47:55,2011-08-24 21:07:01,FALSE,None,TRUE,6,1
BUKuO4PDSVw,1.52E+18,180748409.9,1494968431,2017-05-16 21:00:31,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUHE_EGDipD,1.52E+18,180626121.2,1494846142,2017-05-15 11:02:22,2011-08-24 21:07:00,FALSE,None,TRUE,30.03,0
BUGxiMejQ1W,1.52E+18,180615923.3,1494835944,2017-05-15 8:12:24,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BUFgOffDix9,1.51E+18,180573294.5,1494793316,2017-05-14 20:21:56,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUFbVlZDybo,1.51E+18,180570731.2,1494790752,2017-05-14 19:39:12,2011-08-24 21:07:00,FALSE,None,TRUE,17,0
BUD0KqFjwuk,1.51E+18,180516640,1494736661,2017-05-14 4:37:41,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BUDy_Fdjeep,1.51E+18,180516020.9,1494736042,2017-05-14 4:27:22,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BUBx0X3DzK8,1.51E+18,180448300,1494668321,2017-05-13 9:38:41,2011-08-24 21:07:00,FALSE,None,TRUE,15.015,0
BUAi7SPDLrn,1.51E+18,180406937.9,1494626959,2017-05-12 22:09:19,2011-08-24 21:07:01,FALSE,None,TRUE,30.03,1
BUANy0yDF6E,1.51E+18,180395858.5,1494615880,2017-05-12 19:04:40,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
BT9pJjqjUef,1.51E+18,180309537.2,1494529558,2017-05-11 19:05:58,2011-08-24 21:07:00,FALSE,None,FALSE,None,0
BT9bngXjswb,1.51E+18,180302442.5,1494522464,2017-05-11 17:07:44,2011-08-24 21:07:01,FALSE,None,FALSE,None,1
